# APOGEE_ID,NVISITS,SNR,J,J_ERR,H,H_ERR,K,K_ERR,AK,AK_SRC,RA,DEC,GLON,GLAT,PMRA,PMDEC,PM_SRC,TEFF,TEFF_ERR,LOGG,LOGG_ERR,FE_H,FE_H_ERR,SPARAMTYPE,STARTYPE,MSTAR,MSTAR_ERR,RSTAR,RSTAR_ERR,DIST,DIST_ERR,MSTAR_SRC,VJITTER,BASELINE,SIGMA_V,SIG_RVVAR,PERIOD,PERIOD_ERR,SEMIAMP,SEMIAMP_ERR,ECC,ECC_ERR,OMEGA,T0,TPERI,V0,SLOPE,NITER,CHI2,DOF,FIT_RMS,PUI,VUI,MASSFN,MSINI,SEMIMAJ,
2M12164821+1455510,11,95.5305,13.568,0.029,12.909,0.032,12.711,0.024,0.00986094,SFD              ,184.200902,14.930847,267.738805011,75.3807260204,0,0,none                ,3594.4,91.5,4.82988,0.11,-0.6893,0.05,2,MS ,0.384609,0.024615,0.00181553,5.8097e-05,186.121,70.8088,0,2.31531,57.8419,407.883209229,2.85842943192,2.72389500332,0.00427579399811,1902.62597293,306.480869601,0.388691332124,0.103552113222,1.74184701915,2456762.17745,2456762.20761,-9891.58738129,0,20,5.14558515123,6,259.298523714,0.932434916496,0.889822006226,1.52044998868e-06,0.00614533672124,0.0274696271073,
2M12170968-0042550,12,81.2738,13.734,0.023,13.16,0.026,13.022,0.033,0.111078,RJCE_WISE_OPS2   ,184.290348,-0.715299,285.056727325,60.9612094777,-20.3,10.8,NOMAD               ,4577.68,91.4667,3.3003,0.106893,-0.534226,0.0411978,1,RG ,1.90455,0.602029,0.0237898,0.00235923,3509.13,138.977,3,19.7038,444.877,369.047042847,2.9246942997,8.1039088167,0.00492071314901,2375.4016678,621.9445939,0.563249420572,0.136853000151,1.18081374464,2455943.00168,2455942.8834,7516695.95525,-3.05554708283,12,2.47854872646,6,161.280849411,0.960131347179,0.899284780025,6.34922126333e-06,0.0287367484663,0.0968991904996,
2M12182567+0048289,12,82.7102,13.586,0.028,13.022,0.024,12.962,0.032,0.100062,RJCE_WISE_OPS2   ,184.606975,0.808046,284.814990113,62.5128940943,-15.6,12.8,NOMAD               ,4565.9,91.5,4.46373,0.11,-0.55723,0.05,2,MS ,0.634221,0.0405902,0.00355433,0.000113739,525.357,1305.9,0,3.86561,444.877,473.888534546,28.6075191498,13.7775895401,0.0142228110835,17525.9552816,226.117334829,0.163091441911,0.00927678611915,-0.0137513604092,2455938.67669,2455935.91533,-24396.9811931,0,20,6.39411280802,7,396.679971105,0.956902146339,0.937766969204,0.00738037177388,0.168101401034,0.0826176056723,
2M12183673+1446115,13,165.238,12.951,0.022,12.474,0.032,12.374,0.026,0.0108214,SFD              ,184.653061,14.769865,269.555614758,75.4697805323,0,0,none                ,4785.9,91.5,4.47423,0.11,0.10409,0.05,2,MS ,0.797431,0.0510356,0.00390214,0.000124869,479.531,318.263,0,3.8092,57.8419,107.77848053,172.0912323,9.30500309172,0.0498963860056,24863.1508054,178.585214165,0.00386536877411,0.0024082443167,-0.831648267286,2456763.46761,2456759.91747,37018.5433508,0,20,9.79047570835,8,150.719968716,0.918927431107,0.78170645237,0.0148182656657,0.253962215607,0.0667721793006,
2M12192456+0000171,12,121.337,13.479,0.026,12.952,0.021,12.801,0.027,0.0660958,RJCE_WISE_OPS2   ,184.852336,0.004777,285.784609299,61.8054919092,-11.2,-17,NOMAD               ,4839.5,91.5,4.64935,0.11,0.43027,0.05,2,MS ,0.851315,0.0544841,0.00330522,0.000105767,485.906,1482.52,0,2.98103,444.877,96.9618606567,2.55073046684,5.54968495509,0.00230768016211,338.714608279,54.0424210882,0.274494507355,0.129141246825,-0.651100263816,2455942.50955,2455940.98329,2588845.92581,-1.05268564014,18,5.11178377996,6,78.6492581848,0.95655143261,0.923657536507,1.98682775149e-08,0.00243747171718,0.05802889898,
2M12205051+1356340,9,427.577,10.568,0.022,10.04,0.022,9.918,0.017,0.0135527,SFD              ,185.210484,13.942782,272.978046038,75.0054954729,-4,-70,NOMAD               ,4743.3,91.5,4.46611,0.11,0.026848,0.05,2,MS ,0.773261,0.0494887,0.00388084,0.000124187,152.73,26.0171,0,3.85275,848.775,65.9277801514,479.324981689,10.3476594281,0.00420504458146,40341.9369297,40.4058230591,0.246288175709,0.000915696124766,-2.62159033524,2455972.66601,2455975.34108,-15141.8626738,0,22,5.52533226137,4,46.5205447907,0.956080079079,0.821324586868,0.0640870329057,0.460284578489,0.0624758964694,
2M12211197+2704339,14,188.497,12.819,0.022,12.228,0.03,12.093,0.025,0.1836,RJCE_WISE_OPS    ,185.29989,27.076099,211.652254087,83.2712730193,-52,-18,NOMAD               ,4211.8,91.5,4.70886,0.11,-0.7432,0.05,2,MS ,0.510319,0.0326604,0.00242649,7.76477e-05,212.619,420.146,0,2.74275,884.685,255.271232605,74.7415618896,31.2405117875,0.0367727564788,28931.4601731,155.208192757,0.427218883405,0.00503836130837,1.45281206482,2455963.5614,2455963.34824,-22804.8061749,0,20,63.7624718001,9,625.104209495,0.927033662796,0.861023366451,0.0579388948875,0.350019873517,0.109516442403,
2M12211694+1358233,9,121.559,12.932,0.023,12.195,0.03,12.068,0.022,0.0150607,SFD              ,185.320616,13.973151,273.293046408,75.0812340079,-37.5,5.3,NOMAD               ,3939.3,91.5,4.78031,0.11,0.066649,0.05,2,MS ,0.544777,0.0348657,0.00226848,7.25913e-05,203.65,28.9146,0,2.48169,825.818,137.24848938,10.8968629837,259.051493723,2.70873624337,2168.40152545,79.8407920948,0.277933895592,0.0671159967208,-1.74219679278,2456109.98662,2456227.54323,7540.46577456,0,13,5.44723232078,4,158.505548859,0.918679714203,0.877721846104,0.000242580189492,0.0438013871788,0.616881466422,
2M12211967-0104322,12,119.735,13.611,0.029,13.026,0.03,12.965,0.031,0.0807844,RJCE_WISE_OPS2   ,185.331986,-1.075627,287.318226013,60.8799992124,-25.9,-2,NOMAD               ,4482.6,91.5,4.04332,0.11,-0.39465,0.05,2,MS ,0.733215,0.0469258,0.00615724,0.000197032,908.667,1501.38,0,6.96329,444.877,224.593475342,33.1866950989,125.889323407,1.18745389404,10874.5794918,125.751812291,0.150654050016,0.0106619352331,-2.32710188524,2455977.67284,2456020.96189,27640.0940349,0,14,21.4460240891,7,385.252121376,0.958355665207,0.934599936008,0.016206621816,0.250264065253,0.364461146636,
2M12212053+1352596,13,157.71,12.86,0.023,12.211,0.028,12.089,0.023,0.0142934,SFD              ,185.335576,13.883223,273.500745038,75.007580613,0,0,none                ,4510.8,91.5,4.48026,0.11,-0.025045,0.05,2,MS ,0.700852,0.0448545,0.00362486,0.000115995,373.565,48.3783,0,3.77718,789.891,110.873954773,19.6266460419,97.4798888528,0.400997626925,6777.8855442,340.036956181,0.357879369234,0.0194098634579,-2.60311871634,2456073.42709,2456095.30792,2949.9026557,0,17,15.8487875411,8,141.477598617,0.900882124901,0.880839765072,0.00256056929778,0.119930899976,0.331394876032,
2M12213892+1425172,12,116.069,13.482,0.027,12.875,0.036,12.641,0.019,0.0130016,SFD              ,185.412205,14.421461,272.795983816,75.5205070826,0,0,none                ,3857.1,91.5,4.76427,0.11,-0.2569,0.05,2,MS ,0.486402,0.0311297,0.00218907,7.00502e-05,245.814,93.852,0,2.53804,57.8419,193.154464722,2.53403759003,0.726564765508,0.000304217864527,859.691039484,389.399181634,0.738976826788,0.236875182767,1.21823001892,2456760.52582,2456760.52163,-9715207.53131,3.93606101953,24,2.86759283862,6,183.845143329,0.953255534172,0.880375564098,1.46279315296e-08,0.00151573517366,0.0124130155531,
2M12220451+1413438,12,112.958,13.213,0.029,12.716,0.034,12.649,0.033,0.0138524,SFD              ,185.518792,14.228852,273.51195182,75.3962175584,0,0,none                ,5063.94,91.4667,2.77633,0.106893,-0.81565,0.0464338,1,RG ,1.12289,0.33163,0.0333922,0.00272525,4648.36,235.535,3,41.0303,849.772,266.272857666,3.00239133835,156.379017313,0.959252735871,1765.08452752,342.224144368,0.836737165487,0.0346243301544,-2.46050605452,2456009.47672,2456018.57177,-2144312.85827,0.817976343791,9,5.6389239862,6,277.975774461,0.895887672901,0.864773035049,1.46318290554e-05,0.0268429311453,0.581194983397,
2M12222252+1434366,13,101.572,13.615,0.026,13.049,0.036,12.942,0.02,0.00971462,SFD              ,185.593857,14.576853,273.138011462,75.7393000441,0,0,none                ,4574.9,91.5,4.55543,0.11,0.065549,0.05,2,MS ,0.722556,0.0462436,0.00338403,0.000108289,524.102,177.997,0,3.3999,57.8419,188.881271362,67.0718536377,15.3007459251,0.134915315856,12091.3641712,87.5058056196,0.193235608374,0.00893675865585,-0.240231255818,2456772.29313,2456768.82387,-11627267.4548,4.73187929964,16,4.76555999875,7,139.404231859,0.903316020966,0.888168513775,0.00264709784013,0.123768757775,0.0974062827927,
2M12224798+1333258,13,72.3598,13.753,0.024,13.162,0.035,13.025,0.028,0.017198,SFD              ,185.699942,13.557191,275.274769858,74.8693874955,0,0,none                ,4454.1,91.5,4.55017,0.11,-0.014854,0.05,2,MS ,0.67862,0.0434317,0.003296,0.000105472,516.871,44.4599,0,3.42503,57.8419,226.104919434,3.35457396507,11.087221134,0.0708404753116,1632.05262121,391.965088403,0.609943044874,0.191581018038,-0.119568305898,2456761.78795,2456760.91335,93164602.2187,-37.9185704471,24,10.6863819822,7,399.465742106,0.915223538876,0.847091317177,2.48516417828e-06,0.0105673153513,0.0846428400048,
2M12225224+2504000,11,1519.3,8.646,0.018,8.101,0.036,7.959,0.023,0.0468178,RJCE_WISE_OPS    ,185.717669,25.066669,229.156686325,83.2644025629,-14.9,-14,Kraus07             ,4599.81,91.4667,2.50043,0.106893,-0.0877089,0.0334229,1,RC ,1.63159,1.25022,0.0553007,0.0200646,808.684,40.4342,2,60.3729,884.685,41.9735603333,47.2420463562,232.536035509,2.03737247108,5635.76672825,462.002163391,0.547552572178,0.0279373693009,-1.44698774227,2456163.6084,2456060.37433,-11795341.4242,4.81039886704,11,1.38206032868,5,14.746609901,0.900521993637,0.905208826065,0.0025269211393,0.204211730026,0.805347994575,
2M12242433+0000450,12,96.3194,13.707,0.026,13.198,0.022,13.078,0.04,0.0376376,RJCE_WISE_OPS2   ,186.101375,0.012503,288.358118808,62.116846175,16.7,-24.9,NOMAD               ,5121.4,91.5,4.49148,0.11,-0.33127,0.05,2,MS ,0.800079,0.051205,0.00388735,0.000124395,677.129,1732.83,0,3.71832,444.877,316.874847412,68.3180541992,6.43260284366,0.0031003622046,27803.1598419,183.814769141,0.0383708109169,0.00465414994641,-3.04647417107,2455940.17165,2455941.79877,10786364.2337,-4.39318779781,17,8.06717549779,6,326.233102976,0.916209697723,0.87392359972,0.014293265692,0.250853882689,0.0523932282051,
2M12244488+2640386,9,300.747,11.905,0.019,11.351,0.018,11.25,0.02,0.0266216,RJCE_WISE_OPS    ,186.187022,26.677391,215.750169349,84.0332893748,-7.1,-5.1,NOMAD               ,4689.8,91.4667,2.76299,0.106893,-0.393909,0.0368205,1,RG ,0.964141,0.36683,0.0314209,0.00455819,2154.77,229.223,3,41.804,883.714,71.5969543457,8.67910957336,153.790107085,0.892120831391,1738.55591375,10484.4419351,0.637112609376,1.83130080318,-2.349417783,2456082.96932,2456109.32886,-70911.1332469,0,48,4.59156398397,4,47.3974854026,0.8449421525,0.723301947117,3.83435333024e-05,0.033671184515,0.542408877203,
2M12253745+2546127,12,133.329,13.373,0.025,12.715,0.03,12.52,0.026,0.284581,RJCE_WISE_OPS    ,186.40606,25.770201,224.707329181,84.0653782768,-34,-22,NOMAD               ,3766.4,91.5,4.62348,0.11,-0.32684,0.05,2,MS ,0.463257,0.0296484,0.00248248,7.94393e-05,224.613,83.5891,0,3.09097,884.685,232.474617004,4.65350151062,103.401614124,0.402851089314,1151.1211462,579.824625491,0.813969890618,0.0950949212992,2.3088799834,2455993.04417,2455993.83202,-4129581.71438,1.67542660767,19,4.03775934057,6,146.872825562,0.87801939249,0.894063055515,3.20355720399e-06,0.00893905193403,0.329372845985,
2M12262401+2515430,11,676.241,10.193,0.022,9.69,0.03,9.589,0.022,0.038556,RJCE_WISE_OPS    ,186.600076,25.261957,229.913070389,84.0823701719,-15.9,-6.1,Kraus07             ,4700.77,91.4667,2.71337,0.106893,-0.48194,0.038153,1,RG ,1.18907,0.480063,0.0369453,0.00591175,1177.06,157.739,3,44.8106,884.685,58.816192627,100.281066895,209.305710186,1.65063883738,11484.1032716,630.143235341,0.323898229061,0.069570186986,1.13820150038,2456035.75195,2456028.68186,79927.0979723,0,18,3.82271105575,6,38.8670702464,0.653734028339,0.941906094551,0.0278159855682,0.415218488556,0.59861152189,
2M12271056-0030016,11,69.7296,13.998,0.026,13.51,0.025,13.416,0.031,0,None             ,186.794006,-0.500467,290.02778736,61.7618386359,-7.9,-19,NOMAD               ,5076.4,91.4667,3.19582,0.106893,-0.167588,0.0393877,1,RG ,1.76384,0.809027,0.0258202,0.00499675,5079.68,66.7929,3,22.8069,444.877,308.750579834,3.9580051899,2.59433656328,0.00050430304448,2256.81580771,1257.32728665,0.389869448798,0.193973919167,-3.05162972386,2455939.14911,2455939.51415,19522633.2928,-7.9061485199,14,2.32109316375,5,162.878559647,0.89798104763,0.904116153717,2.41285891574e-06,0.019725885921,0.0443144895024,
2M12274075+0007367,12,94.2657,13.495,0.024,12.851,0.03,12.721,0.035,0.17442,RJCE_WISE_OPS2   ,186.919805,0.126878,290.024765766,62.4016694422,-16,-4.5,NOMAD               ,4029.6,91.5,4.65652,0.11,-0.28858,0.05,2,MS ,0.526981,0.0337268,0.00257298,8.23355e-05,293.073,181.785,0,2.95126,444.877,272.992355347,2.53031158447,1.27759388847,0.000122299479419,899.535896706,158.292451638,0.502328620166,0.140717924766,-0.385480855842,2455937.78037,2455937.59366,-14719.4181938,0,18,6.32982165927,7,228.063333907,0.952308416367,0.901882112026,6.22919359458e-08,0.00259472627009,0.0185511652768,
2M12383663-0736479,14,76.9126,13.915,0.024,13.461,0.027,13.339,0.042,0.0275408,RJCE_WISE_OPS2   ,189.652634,-7.613328,297.36775006,55.1197219936,-13.5,-5,NOMAD               ,4915.44,91.4667,3.01596,0.106893,-0.784097,0.046301,1,RG ,1.09191,0.311135,0.0249894,0.00179393,4661.03,81.1714,3,29.3371,469.786,418.684646606,5.10122442245,180.893726264,2.32180523508,3473.54718051,557.336062241,0.618382026243,0.0810031216561,-1.93423353595,2456082.13068,2456139.96257,-23579570.0977,9.61565469762,8,3.84583731606,8,264.90868238,0.919887840748,0.948794126511,0.000381267695085,0.0806292925561,0.614677864208,
2M12401224-0648362,14,87.0337,13.635,0.024,13.051,0.032,12.89,0.035,0.164322,RJCE_WISE_OPS2   ,190.051009,-6.810075,297.946718519,55.9528398367,-11.2,-5.8,NOMAD               ,4367.2,91.5,4.47074,0.11,-0.27742,0.05,2,MS ,0.626902,0.0401217,0.0034721,0.000111107,466.853,480.56,0,3.82786,469.786,271.82963562,3.68234944344,602.119460501,25.7243318716,1933.9415788,2615.15830546,0.787954594614,0.4083151876,-1.7357146471,2456413.68257,2456635.33071,-36092.2501374,0,8,9.60303011837,9,273.448499738,0.822618246078,0.88802421093,0.000105344736153,0.0359010694723,1.15083563183,
2M12415580-0809155,9,115.39,13.636,0.032,13.036,0.027,13.013,0.03,0.10098,RJCE_WISE_OPS2   ,190.482505,-8.154309,298.863562227,54.642261336,-8,-13.4,NOMAD               ,5732.2,91.5,4.52404,0.11,-0.14265,0.05,2,MS ,0.986605,0.0631427,0.00417508,0.000133603,716.478,1186.88,0,3.55264,86.7232,379.354736328,2.80082678795,2.4989063107,0.00240017786066,1388.34869058,396.18100157,0.294007303106,0.20795249415,-0.321137492099,2456318.859,2456318.34168,-15608.0443665,0,13,1.81496930587,4,307.906455722,0.960463047028,0.920779824257,6.05024746663e-07,0.00842951589395,0.0356746700213,
2M12450214-0725112,14,75.7184,14.142,0.027,13.608,0.029,13.571,0.042,0.00642615,WISE             ,191.25893,-7.419801,300.134861907,55.4171181936,-12.1,-0.5,NOMAD               ,4957.0,91.4667,2.92415,0.106893,-0.420879,0.0417841,1,RG ,1.15128,0.360271,0.0285207,0.00275579,5955.09,82.9705,3,33.3609,469.786,348.207351685,35.0250320435,103.547174087,0.760773327958,14318.8268234,154.484435022,0.0661027718749,0.0110422537099,2.10324579706,2455936.64515,2455944.35964,38757.3227157,0,18,41.3931699142,9,610.95059219,0.934458971024,0.921778082848,0.0312917531068,0.427191114895,0.36648617846,
2M13071335+1659591,16,103.431,13.943,0.026,13.238,0.028,13.074,0.031,0.118422,RJCE_WISE_OPS2   ,196.805662,16.999769,323.56053596,79.2338540795,20,-32,NOMAD               ,3838.8,91.5,4.44396,0.11,-0.13525,0.05,2,MS ,0.518236,0.0331671,0.00319811,0.00010234,417.574,85.5314,0,3.97409,148.703,272.157470703,3.25818276405,4.9413517185,0.00547333207515,1064.58612137,950.725055074,0.852975035207,0.237198778565,0.928617701701,2455934.33548,2455934.31315,-10778860.3977,4.38506237807,34,9.76671933856,10,242.666769513,0.954913914204,0.947306215763,8.78418031339e-08,0.00287861370325,0.0454363552705,
2M13084943+1705275,9,158.585,12.631,0.022,12.266,0.023,12.159,0.021,0.0899638,RJCE_WISE_OPS2   ,197.205995,17.090996,325.648213513,79.1879366496,-7.9,-10.4,NOMAD               ,5168.5,91.5,4.30935,0.11,-0.046324,0.05,2,MS ,0.908228,0.0581266,0.00506024,0.000161928,565.882,222.193,0,4.79818,356.064,134.255050659,2.71556138992,16.414863727,0.0252246538687,836.707956023,4173.62996231,0.770574442794,1.33613443677,1.11289439778,2455740.60147,2455740.49958,-43856.1572148,0,17,1.61615363484,4,52.6938409374,0.888712048531,0.874665558338,2.57937836385e-07,0.00599616324693,0.121874538745,
2M13090969+1630418,10,151.548,12.983,0.023,12.461,0.021,12.398,0.022,0.0440645,RJCE_WISE_OPS2   ,197.290403,16.511635,324.97535023,78.6174755902,-20.1,-10.8,NOMAD               ,4823.35,91.4667,2.48355,0.106893,-1.08703,0.0477044,1,RG ,1.01567,0.285463,0.0444879,0.00301841,5318.83,158.914,3,61.8165,89.7922,285.783157349,6.49927091599,162.629314478,9.81833266773,3301.63619027,637.080276858,0.106057103381,0.208359499488,-1.48620125256,2455955.23332,2455876.61177,102208.956816,0,5,12.0841851148,5,345.156886872,0.797888934612,0.7374330163,0.000596265341948,0.0899966319708,0.553861645261,
2M13090983+1711572,16,137.474,13.789,0.025,13.149,0.027,13.039,0.026,0.177174,RJCE_WISE_OPS2   ,197.290959,17.199223,326.263446505,79.2591533812,-3.4,-0.4,NOMAD               ,4538.31,91.4667,3.19252,0.106893,-0.531152,0.0382875,1,RG ,1.2028,0.388632,0.0214033,0.00224014,3069.82,173.948,3,22.9128,148.703,296.652145386,118.297981262,14.281279769,0.0457187678488,46231.7582155,132.121804863,0.00612553937106,0.00246273093751,0.688817161771,2455947.0851,2455945.10185,-16078478.3422,6.5528299796,31,44.3927111746,10,562.025695219,0.903500199318,0.943056464195,0.146213007145,0.85124984332,0.0857506032781,
2M13093752+1709398,16,163.403,13.594,0.025,12.949,0.026,12.724,0.024,0.19737,RJCE_WISE_OPS2   ,197.406371,17.161076,326.734625243,79.18268275,-4.8,2.8,NOMAD               ,3971,91.5,4.7004,0.11,-0.033399,0.05,2,MS ,0.542402,0.0347137,0.00247252,7.91206e-05,277.427,24.8466,0,2.77543,148.703,184.534835815,133.751708984,19.5222554355,0.0854319354085,35896.746104,105.555262849,0.182450552791,0.00191687527297,0.530165810623,2455952.26852,2455949.94584,-26386607.0637,10.7494368579,21,79.7347002163,10,642.093700373,0.937311947346,0.958843529224,0.0889329837553,0.441552231443,0.0777992238215,
2M13101232+1811409,9,137.767,12.754,0.024,12.25,0.03,12.126,0.024,0.0899638,RJCE_WISE_OPS2   ,197.551346,18.194721,329.73102279,80.0755048127,-46,-6,NOMAD               ,4801.8,91.5,4.54666,0.11,0.11779,0.05,2,MS ,0.793143,0.0507611,0.00359068,0.000114902,380.35,290.321,0,3.4419,356.064,87.1110153198,4.07066774368,22.309720666,0.0465949572428,492.199803936,44.736475282,0.51514296202,0.127514721634,-1.5379565523,2455742.44174,2455731.59907,8302.11151353,0,17,1.70634079008,4,67.2957029014,0.900121986866,0.8397539258,1.73556751506e-07,0.00479866916335,0.142988805378,
2M13104680+1759363,9,260.45,12.113,0.02,11.437,0.023,11.247,0.022,0.203796,RJCE_WISE_OPS2   ,197.695008,17.993437,329.95118172,79.8353199762,-52,10,NOMAD               ,3996.6,91.5,5.20282,0.11,0.043445,0.05,2,MS ,0.58397,0.0373741,0.00153674,4.91756e-05,88.0092,9.77801,0,1.37364,274.27,304.77911377,58.0317192078,0.878933018558,9.38885390713e-05,23459.3078771,837769.043645,2.32272966649e-05,0.0103902219189,1.17744593119,2455726.49082,2455726.4358,-9642.12705345,0,25,24.1148073981,4,535.77191231,0.913171470165,0.92489272356,0.00117577293752,0.0803580167762,0.0137731814008,
2M13122184+1635340,10,140.037,13.449,0.024,12.749,0.02,12.637,0.023,0.126684,RJCE_WISE_OPS2   ,198.091033,16.592793,328.699140396,78.4038341025,-11,12.2,NOMAD               ,3956.2,91.5,4.52824,0.11,-0.25028,0.05,2,MS ,0.523994,0.0335356,0.0029448,9.42335e-05,323.361,151.372,0,3.53181,89.7922,233.121139526,52.6519241333,13.3888768243,0.0665469832398,25339.9437174,512.661570841,0.299276319178,0.00611265181289,0.904728420501,2455937.05225,2455936.29639,19438175.3893,-7.9421418764,20,2.44231968734,4,138.095756051,0.894560873508,0.895122289658,0.0196090094644,0.221744990618,0.0703151308057,
2M13124295+1714286,10,161.77,12.999,0.021,12.465,0.018,12.401,0.024,0,None             ,198.178987,17.241301,330.467626504,78.9581279164,-17.6,-3.4,NOMAD               ,5033.54,91.4667,3.51289,0.106893,-0.280618,0.0381281,1,RG ,1.26501,0.453915,0.015179,0.00198162,1866.18,101.281,3,14.6318,89.7922,96.3726196289,50.1389579773,118.906064209,5.24865574419,10125.1386646,395.424300729,0.539894031741,0.0247521659337,1.61168750081,2456029.69869,2456029.89335,-4259.50363567,0,5,9.52486389394,5,97.5353399852,0.875496566296,0.857051432133,0.0076269709561,0.260892042365,0.451663308254,
2M13131777+1705326,10,157.997,13.117,0.027,12.584,0.031,12.459,0.02,0.0835378,RJCE_WISE_OPS2   ,198.324061,17.092392,330.780743599,78.7638913588,28,-10,NOMAD               ,4856.9,91.5,4.31023,0.11,-0.50351,0.05,2,MS ,0.739709,0.0473414,0.00458396,0.000146687,568.41,1728.16,0,4.79227,89.7922,203.297569275,8.06170940399,24.3494806082,0.22009971687,1986.18529716,378.176214756,0.292806082705,0.0661508959549,-2.73440884232,2455948.57078,2455953.9847,43136951.5239,-17.5625051628,11,3.16701934579,4,159.456809546,0.871071517467,0.934933423996,1.72814007191e-05,0.0215549485671,0.145868577612,
2M13133317+1542134,9,163.732,12.521,0.023,11.956,0.03,11.851,0.019,0.0330484,RJCE_WISE_OPS2   ,198.388241,15.703737,328.251624697,77.4747567006,-82,38,NOMAD               ,4660.8,91.5,4.51106,0.11,-0.20186,0.05,2,MS ,0.705856,0.0451748,0.00353781,0.00011321,330.987,354.894,0,3.61778,274.27,133.410812378,2.66062784195,112.817154175,1.54686104506,590.747472898,133.761244454,0.817499302718,0.116893757219,2.26394022783,2455725.94626,2455726.72191,-42013.0932156,0,10,0.374360078327,4,28.0822035981,0.835382282734,0.918868303299,4.60374250812e-07,0.00615669712726,0.40449865516,
2M13141550+1700169,16,165.208,13.526,0.031,12.98,0.037,12.858,0.024,0.0954714,RJCE_WISE_OPS2   ,198.564614,17.004713,331.634894745,78.5837763608,2.1,-6.6,NOMAD               ,4698,91.5,4.535,0.11,-0.39993,0.05,2,MS ,0.679925,0.0435152,0.00339706,0.000108706,492.278,1043.37,0,3.49855,148.703,257.590911865,4.92137384415,2.26542332099,0.00115042681822,2254.92734422,429.672003245,0.58751292616,0.0593202598582,0.494146074143,2455934.88145,2455934.7864,-24783590.4671,10.08338723,19,21.3168823039,10,382.696597171,0.94847458601,0.823530912399,1.42613468522e-06,0.00877825914076,0.0294307202174,
2M13150364+1806426,15,150.823,13.458,0.027,12.913,0.035,12.756,0.025,0.0605882,RJCE_WISE_OPS2   ,198.765204,18.111858,335.277918447,79.4682694784,-9.3,-3.3,NOMAD               ,4487.79,91.4667,1.71278,0.106893,-0.810188,0.0423849,1,RG ,0.66242,0.202246,0.0872612,0.00788204,11603.8,566.437,3,181.851,144.627,96.8004074097,8.38524913788,202.364599686,9.43840064869,1363.94216814,122.928333679,0.369438770694,0.0836831362887,-1.52611171146,2456113.0299,2456014.75091,52707.9915513,0,7,11.263720017,10,83.2246558484,0.892311930656,0.94402295351,4.26922783407e-05,0.0272824417963,0.572424384381,
2M13384893+1840175,12,98.0489,13.614,0.025,13.049,0.024,12.966,0.026,0.00689141,SFD              ,204.703916,18.67153,357.595227152,76.2098569185,0,0,none                ,4599.3,91.5,4.33441,0.11,-0.48082,0.05,2,MS ,0.67534,0.0432217,0.00424006,0.000135682,660.527,1493.4,0,4.63277,68.8023,279.542175293,7.8124961853,28.1015654488,0.382592945603,3124.96386503,429.527188636,0.433000225271,0.0387412270981,3.06729832239,2456785.91679,2456788.9579,-16041.2392924,0,19,13.4509153625,7,511.368405925,0.823976874352,0.920354425907,6.50775697725e-05,0.0319292336557,0.15389555022,
2M13405513+2709430,13,152.125,13.059,0.024,12.563,0.03,12.516,0.023,0.00826201,RJCE_WISE_OPS2   ,205.229746,27.161955,35.9367529571,78.9967447362,-12.2,-31.5,NOMAD               ,4678.94,91.4667,3.18476,0.106893,-0.705162,0.0419234,1,RG ,1.07072,0.329462,0.0203751,0.00188125,2541.75,139.423,3,23.1629,141.621,249.865036011,13.8229351044,9.27887598641,0.0202647963823,4621.6237614,196.240500049,0.475858742902,0.0832045412694,2.56958473375,2455945.91607,2455946.43119,24140075.3189,-9.84201766809,19,29.2791725501,7,623.601289981,0.921918392181,0.859830498695,6.45715090091e-05,0.0431073517616,0.0861118777533,
2M13414217+1805294,12,79.6138,13.799,0.025,13.196,0.036,13.092,0.028,0.00569624,SFD              ,205.425727,18.091501,357.584679589,75.3122936859,0,0,none                ,3901.4,91.5,4.36538,0.11,-0.35122,0.05,2,MS ,0.517885,0.0331446,0.00351536,0.000112492,492.358,277.644,0,4.43621,68.8023,471.559188843,2.5657248497,6.97096900089,0.0235430233608,2521.1492358,3033.65217997,0.638791323734,0.409781870978,-2.58477481275,2456770.70674,2456771.56505,-6797.47017367,0,13,6.09226587865,7,331.043978482,0.944715976715,0.843852341175,5.27149323093e-06,0.0113875215503,0.0565247478657,
2M13422439+2851300,17,143.697,12.936,0.022,12.464,0.027,12.352,0.023,0.0523254,RJCE_WISE_OPS2   ,205.601628,28.858358,44.6377835956,78.6223359534,3.6,-9.4,NOMAD               ,5086.56,91.4667,2.86609,0.106893,-0.906273,0.0469247,1,RG ,1.02208,0.298033,0.0287302,0.00224608,3443.44,174.135,3,36.1854,355.979,294.994171143,10.1796607971,189.451003533,3.36084504612,6074.39646405,637.367944867,0.600560207225,0.058433803825,0.464579485005,2455910.75142,2455902.91009,-180656.028236,0,10,17.1958937162,12,322.283395461,0.765802979469,0.866350471973,0.00224912411812,0.145249148504,0.59516111203,
